,카테고리,위도,경도
689,보안등,37.5570212396,126.8152217885
690,보안등,37.5572231912,126.8150161019
691,보안등,37.5574931426,126.81502437549999
692,보안등,37.5574931426,126.81502437549999
693,보안등,37.557501126999995,126.8146576645
694,보안등,37.5572435357,126.814659887
695,보안등,37.556865991,126.8146424877
696,보안등,37.5566615495,126.8146390329
697,보안등,37.5565425207,126.81429040969999
698,보안등,37.5568359922,126.8143012252
699,보안등,37.5569629509,126.814306569
700,보안등,37.5573493112,126.81431489059999
701,보안등,37.5575065456,126.81432163059999
702,보안등,37.5571426068,126.8139613898
703,보안등,37.5569404877,126.81417398309999
704,보안등,37.5567797406,126.8141680444
705,보안등,37.5566349139,126.81323120190001
706,보안등,37.5567473999,126.8132575173
707,보안등,37.5568789104,126.8132354595
708,보안등,37.5570928999,126.81323730209999
709,보안등,37.5575016882,126.8136404344
710,보안등,37.5573840783,126.8136214874
711,보안등,37.5571412418,126.8136100956
712,보안등,37.55694362,126.81358897129999
713,보안등,37.55684947,126.8138199703
714,보안등,,
715,보안등,37.5575626143,126.81313925069999
716,보안등,37.5571872457,126.8131306813
717,보안등,37.5570111864,126.8126728731
718,보안등,37.5568196421,126.81296172319999
719,보안등,37.5564981272,126.81293683610001
720,보안등,37.5564862886,126.81263027530001
721,보안등,37.5564369455,126.8123097749
722,보안등,37.5570700889,126.8122048575
723,보안등,37.5570111864,126.8126728731
724,보안등,37.5570700889,126.8122048575
725,보안등,37.5570700889,126.8122048575
726,보안등,37.5571725171,126.8127626704
727,보안등,37.5573855469,126.8127275054
728,보안등,37.5572807434,126.8129437075
729,보안등,37.5576422949,126.8128185359
730,보안등,37.5580086589,126.8127737067
731,보안등,37.557856405100004,126.81301028770001
732,보안등,37.5578206792,126.8132655907
733,보안등,37.558116859,126.81322274959999
734,보안등,37.5582318899,126.81326309319999
735,보안등,37.558272476999996,126.8130051736
736,보안등,37.5581240883,126.81278111389999
737,보안등,37.5583892242,126.8125935943
738,보안등,37.5583892242,126.8125935943
739,보안등,37.5583875071,126.81310187940001
740,보안등,37.558364868299996,126.8132576683
741,보안등,37.558364868299996,126.8132576683
742,보안등,37.5589392442,126.8131380765
743,보안등,37.5590785449,126.8130285112
744,보안등,37.559230912,126.81292027100001
745,보안등,37.559368567,126.81256861879999
746,보안등,37.559205812600005,126.8123766224
747,보안등,37.5589311947,126.81277751
748,보안등,37.5588079924,126.8128683609
749,보안등,37.559366612,126.81241549229999
750,보안등,37.5595748947,126.81239821959998
751,보안등,37.5594440008,126.81258144540001
752,보안등,37.5595727205,126.8128449443
753,보안등,37.5594024981,126.8129432701
754,보안등,37.5594024981,126.8129432701
755,보안등,37.5589925771,126.8132481793
756,보안등,37.5593206948,126.8132893498
757,보안등,37.5592443512,126.813384837
758,보안등,37.559362366799995,126.8135465019
759,보안등,37.5593826575,126.8132160814
760,보안등,37.559769569400004,126.813174484
761,보안등,37.559769569400004,126.813174484
762,보안등,37.5599481091,126.81292311819999
763,보안등,37.5597608181,126.8126553505
764,보안등,37.559903470900004,126.8123875491
765,보안등,37.5600962117,126.8127960992
766,보안등,37.5601789988,126.8130144433
767,보안등,37.560465343800004,126.8130198395
768,보안등,37.5605351224,126.8131029663
769,보안등,37.5603554443,126.8131475555
770,보안등,37.5607806239,126.8124087782
771,보안등,37.5607135043,126.812695408
772,보안등,37.5603244312,126.8127943964
773,보안등,37.560487938200005,126.8124388259
774,보안등,37.560685245,126.81231835930001
775,보안등,37.5609426615,126.8120930482
776,보안등,37.560593724899995,126.8119918353
777,보안등,37.560309236500004,126.8121339127
778,보안등,37.560309603600004,126.8119683286
779,보안등,37.560162001500004,126.8120129531
780,보안등,37.560593724899995,126.8119918353
781,보안등,37.5607072358,126.8116999954
782,보안등,37.5607205098,126.8116054558
783,보안등,37.5605757993,126.8116552802
784,보안등,37.5604419412,126.81161747520001
785,보안등,37.5601714251,126.8115941621
786,보안등,37.560407934699995,126.81125459030001
787,보안등,37.560666370199996,126.8108791958
788,보안등,37.560666370199996,126.8108791958
789,보안등,37.5610289299,126.8107099783
790,보안등,37.5601945118,126.8109873439
791,보안등,37.5600492183,126.81044852069999
792,보안등,37.559971137199994,126.8103021504
793,보안등,37.5598416842,126.8107637996
794,보안등,37.5598416842,126.8107637996
795,보안등,37.5595687142,126.81078361729999
796,보안등,37.5600489945,126.8108707964
797,보안등,37.5600081216,126.81122877520001
798,보안등,37.5600252645,126.8113565123
799,보안등,37.5598105859,126.81143084680001
800,보안등,37.5597248804,126.8115306609
801,보안등,37.5596114509,126.8116472951
802,보안등,37.559414778800004,126.81182638700001
803,보안등,37.5593629644,126.81187846649999
804,보안등,37.5590629196,126.8118701666
805,보안등,37.558857212,126.8120334343
806,보안등,37.558535373699996,126.8118620992
807,보안등,37.5601549229,126.8123775247
808,보안등,37.5600868006,126.8121464683
809,보안등,37.560162001500004,126.8120129531
810,보안등,37.559927731900004,126.81189311809999
811,보안등,37.5598330124,126.8121604607
812,보안등,37.5597476779,126.8120408176
813,보안등,37.5595743538,126.8121712962
814,보안등,37.5591760197,126.8121689007
815,보안등,37.5587506616,126.81217019479999
816,보안등,37.5585403648,126.81216744059999
817,보안등,37.5585403648,126.81216744059999
818,보안등,37.5583274543,126.8114293783
819,보안등,37.5585737437,126.81174124190001
820,보안등,37.558966580100005,126.8117426303
821,보안등,37.559283625,126.8116764151
822,보안등,37.5591158496,126.8114443682
823,보안등,37.5591158496,126.8114443682
824,보안등,37.5587695904,126.8114402609
825,보안등,37.558560197199995,126.8114392041
826,보안등,37.5585187419,126.8109261602
827,보안등,37.5586416093,126.8109646698
828,보안등,37.559017959,126.81096700120001
829,보안등,37.5591210507,126.8107531725
830,보안등,37.5592499851,126.8107543177
831,보안등,37.5593215817,126.8109589907
832,보안등,37.5581170552,126.81124984350001
833,보안등,37.5579011204,126.81172256229999
834,보안등,37.5574156146,126.81208764520001
835,보안등,37.5576557117,126.8118498243
836,보안등,37.557946929,126.8120291566
837,보안등,37.558055953,126.8120313726
838,보안등,37.5575235791,126.8124434269
839,보안등,37.5577199834,126.8124353518
840,보안등,37.5579267921,126.8124542998
841,보안등,37.558148753299996,126.81242646780001
842,보안등,37.5576619371,126.8132170945
843,보안등,37.5588245174,126.81363216
844,보안등,37.5559753901,126.8170326651
845,보안등,37.5556869956,126.81704197149999
846,보안등,37.5555966135,126.8168016989
847,보안등,37.5552673022,126.8168035236
848,보안등,37.5552013905,126.81706262440001
849,보안등,37.555189771799995,126.8174727911
850,보안등,37.5555153027,126.8174150709
851,보안등,37.5557695452,126.8174030201
852,보안등,37.5560310006,126.81739412040001
853,보안등,37.5562692771,126.81707914030001
854,보안등,37.5562117375,126.8172757517
855,보안등,37.5562310347,126.8174024599
856,보안등,37.5562582889,126.81754759620001
857,보안등,37.5560650678,126.8177501963
858,보안등,37.5557954252,126.81776681049999
859,보안등,37.5555543234,126.8177698874
860,보안등,37.5552038433,126.8175997367
861,보안등,37.5552208904,126.81813726629998
862,보안등,37.555570177199996,126.8181180834
863,보안등,37.5558196648,126.81811917459999
864,보안등,37.5559585928,126.8181155549
865,보안등,37.5562858366,126.81782458010001
866,보안등,37.556366906,126.8185135029
867,보안등,37.5564057984,126.8187868386
868,보안등,37.556196634,126.81864135020001
869,보안등,37.5559535584,126.81864997459999
870,보안등,37.5555079283,126.8185344861
871,보안등,37.5555336457,126.81891197
872,보안등,37.555385803,126.8186841707
873,보안등,37.555036643200005,126.8187274564
874,보안등,37.5546571358,126.81901617209999
875,보안등,37.5552260062,126.81941576780001
876,보안등,37.5555326836,126.8190484593
877,보안등,37.555534118800004,126.8192795558
878,보안등,37.555534118800004,126.8192795558
879,보안등,37.5558414243,126.8190283601
880,보안등,37.556119362,126.8192507543
881,보안등,37.556450736100004,126.8191838599
882,보안등,37.5565099382,126.8197184679
883,보안등,37.5561279471,126.81938529780001
884,보안등,37.5557767469,126.8196264132
885,보안등,37.5555196178,126.8196364263
886,보안등,37.5551705109,126.8197145648
887,보안등,37.5553316342,126.81990815520001
888,보안등,37.5556253229,126.8197663211
889,보안등,37.554354148899996,126.8186170697
890,보안등,37.5542085359,126.818433406
891,보안등,37.5540644316,126.81823502709999
892,보안등,37.5543832253,126.8179563034
893,보안등,37.5547181771,126.8179311566
894,보안등,37.554385631500004,126.81758882940001
895,보안등,37.5542408571,126.81759902809999
896,보안등,37.5539835488,126.8176096143
897,보안등,37.5539100604,126.81803972959999
898,보안등,37.553704577800005,126.8177702042
899,보안등,37.553483255799996,126.8174544323
900,보안등,37.5539364181,126.81725448559999
901,보안등,37.5540801995,126.81724304379999
902,보안등,37.5544944562,126.8172291306
903,보안등,37.554701061799996,126.81723371870001
904,보안등,37.5545097766,126.8175809442
905,보안등,37.5548321988,126.81708627450001
906,보안등,37.5546115342,126.8168470025
907,보안등,37.5542873767,126.8168605842
908,보안등,37.5542978403,126.8171008216
909,보안등,37.553999723000004,126.817115357
910,보안등,37.5537560206,126.8171264774
911,보안등,37.5534307594,126.81689301
912,보안등,37.546341018,126.7971185434
913,보안등,37.5590803756,126.8088823184
914,보안등,37.5559918383,126.81173438280001
915,보안등,37.56342966,126.8113466834
916,보안등,37.563632732100004,126.8112826742
917,보안등,37.5575235791,126.8124434269
918,보안등,37.5573855469,126.8127275054
919,보안등,37.554870992199994,126.8137755494
920,보안등,37.5561633722,126.81526091469999
921,보안등,37.558131336100004,126.81049061440001
922,보안등,37.5576820987,126.81065857440001
923,보안등,37.5636595721,126.81093874860001
924,보안등,37.5632127711,126.8104346201
925,보안등,37.5617901608,126.81318630290001
926,보안등,37.5564170807,126.8146208515
927,보안등,37.5629895258,126.81056014159999
928,보안등,37.5565553153,126.81567065879999
929,보안등,37.563909799099996,126.8122502815
930,보안등,37.559357123000005,126.8112104981
931,보안등,37.5597159433,126.8085519081
932,보안등,37.5605174272,126.80958467
933,보안등,37.5596565148,126.808352751
934,보안등,37.5595028889,126.80857112780001
935,보안등,37.5606496825,126.80996937540002
936,보안등,37.5567720564,126.81142413059999
937,보안등,37.563088815,126.8159715932
938,보안등,37.5630066597,126.8142554634
939,보안등,37.5633199917,126.8139476142
940,보안등,37.556380791900004,126.8144623837
941,보안등,37.5585676236,126.81327742120001
942,보안등,37.5583568391,126.8139931164
943,보안등,37.5558930116,126.8128758768
944,보안등,37.5561155793,126.8131170604
945,보안등,37.5632217322,126.81340151479999
946,보안등,37.5612327058,126.80873511690001
947,보안등,37.5553903996,126.8129667667
948,보안등,37.555387585300004,126.8143233798
949,보안등,37.5577303617,126.8121059817
950,보안등,37.562818123,126.81183503129999
951,보안등,37.561711253,126.8142264223
952,보안등,37.5557269686,126.8137373169
953,보안등,37.5552405402,126.81547120459999
954,보안등,37.5585197884,126.8096709021
955,보안등,37.5569884245,126.811448484
956,보안등,37.5624121514,126.81337840719999
957,보안등,37.5599158206,126.81131706209999
958,보안등,37.5597656527,126.8102663406
959,보안등,37.5627077317,126.8122190034
960,보안등,37.555554290100005,126.81462310200001
961,보안등,37.5553067269,126.814470479
962,보안등,37.5547717385,126.81586676559999
963,보안등,,
964,보안등,,
965,보안등,,
966,보안등,,
967,보안등,,
968,보안등,37.5610628611,126.8080644968
969,보안등,37.5610628611,126.8080644968
970,보안등,37.5610628611,126.8080644968
971,보안등,37.5610628611,126.8080644968
972,보안등,37.558311047,126.80912478559999
973,보안등,37.555399531300004,126.8141279002
974,보안등,37.559193496,126.8102511542
975,보안등,37.5604087811,126.810995178
976,보안등,37.5571077379,126.81056133850001
977,보안등,37.5564071813,126.8114982741
978,보안등,37.5558239232,126.8159251774
979,보안등,37.5553440997,126.81601327450001
980,보안등,37.5587170716,126.8132601847
981,보안등,37.5562527822,126.8196518618
982,보안등,37.558311047,126.80912478559999
983,보안등,37.555399531300004,126.8141279002
984,보안등,37.5622372767,126.81372609030001
985,보안등,37.5540565737,126.8670293508
986,보안등,37.5542014639,126.8664791936
987,보안등,37.5542014639,126.8664791936
988,보안등,37.5527475612,126.86611376120001
989,보안등,37.5527817637,126.8652115148
990,보안등,37.5527817637,126.8652115148
991,보안등,37.5527817637,126.8652115148
992,보안등,37.5527817637,126.8652115148
993,보안등,37.5531970245,126.865124871
994,보안등,37.5531394432,126.8646458138
995,보안등,37.5533789129,126.8640833778
996,보안등,37.5535482014,126.86376291129999
997,보안등,37.5536012343,126.8644362923
998,보안등,37.5540878086,126.865175777
999,보안등,37.5547734448,126.8642125776
1000,보안등,37.5540878086,126.865175777
1001,보안등,37.5542014639,126.8664791936
1002,보안등,37.5540878086,126.865175777
1003,보안등,37.5540878086,126.865175777
1004,보안등,37.5537116693,126.86614983540001
1005,보안등,37.553623090100004,126.8656640397
1006,보안등,37.5531912846,126.86585991959998
1007,보안등,37.5531912846,126.86585991959998
1008,보안등,37.5551457802,126.8639372316
1009,보안등,37.5551457802,126.8639372316
1010,보안등,37.5551457802,126.8639372316
1011,보안등,37.5547734448,126.8642125776
1012,보안등,37.5547734448,126.8642125776
1013,보안등,37.5549923739,126.8635758109
